train_size,mean_coverage,avg_width,mean_lower,mean_upper
471.0,0.9884615384615385,0.030387322523494884,0.970089510314702,1.0004768328381968
476.0,0.9923076923076923,0.029136636509203298,0.974412988638306,1.0035496251475093
481.0,0.9923076923076923,0.031029556435425133,0.969640005575246,1.0006695620106711
486.0,0.9884615384615385,0.03065988016687558,0.9725681675541142,1.0032280477209898
491.0,0.9846153846153847,0.03174339822516912,0.9713541992082378,1.0030975974334069
496.0,0.9846153846153847,0.03372708131139229,0.9792207009814793,1.0129477822928716
501.0,0.9807692307692307,0.035390364517816464,0.9720896651325335,1.0074800296503499
506.0,0.9346153846153846,0.3260440808212063,0.9133412452665296,1.2393853260877357
511.0,0.9576923076923077,0.043925529069381485,0.93808945595522,0.9820149850246015
516.0,0.9730769230769231,0.03816000773890692,0.9518458551557532,0.9900058628946602
521.0,0.9153846153846154,0.9431424352915003,0.1573384118714572,1.1004808471629572
526.0,0.9384615384615385,0.42183795544458996,0.770233175331074,1.1920711307756642
531.0,0.9692307692307692,0.5007073182449299,0.9277885875926356,1.4284959058375657
536.0,0.975,0.09250483177343298,0.9405805627689583,1.0330853945423912
541.0,0.9326923076923077,0.24395707771800845,0.9266264407275661,1.1705835184455746
546.0,0.9615384615384616,0.05540781095968351,0.9533348244546462,1.0087426354143294
551.0,0.9596153846153846,0.07911527089865349,0.9357796262029369,1.0148948971015908
556.0,0.9769230769230769,0.062123045558024205,0.95514871502868,1.0172717605867043
561.0,0.9807692307692307,0.048441825833101096,0.9597156894105019,1.008157515243603
566.0,0.9807692307692307,0.04059733380685128,0.9583097616385317,0.9989070954453828
571.0,0.9711538461538461,0.04307318510786686,0.9585798882757458,1.0016530733836126
576.0,0.9769230769230769,0.03835587959193602,0.9648808813208789,1.0032367609128148
581.0,0.9576923076923077,0.04408940542023778,0.948220401241515,0.9923098066617528
586.0,0.9730769230769231,0.05335643965322189,0.9461506412007148,0.9995070808539367
591.0,0.9846153846153847,0.04289466754839665,0.9566121330669465,0.9995068006153432
596.0,0.9903846153846154,0.047788974765974705,0.958537634035289,1.006326608801264
601.0,0.9865384615384616,0.03834344148635864,0.9705545002914562,1.0088979417778148
606.0,0.9730769230769231,0.038918198192818526,0.9522804549203436,0.9911986531131622
611.0,0.9692307692307692,0.040345851481013884,0.9526549200868877,0.9930007715679016
616.0,0.9403846153846154,0.23381242133916214,0.8204953745567616,1.0543077958959237
621.0,0.9826923076923076,0.05030228747191968,0.9549226222492212,1.0052249097211412
626.0,0.9807692307692307,0.057441806014753356,0.9564496084375039,1.0138914144522573
631.0,0.9923076923076923,0.04457588029855271,0.9645697010799533,1.009145581378506
636.0,0.9826923076923076,0.0447414455019629,0.9661311426971996,1.0108725881991625
641.0,0.9865384615384616,0.04068849380719207,0.9676310427593376,1.0083195365665296
646.0,0.9923076923076923,0.03820136955637671,0.9776402787972863,1.0158416483536632
651.0,0.9923076923076923,0.03758897084627397,0.9734863553101827,1.0110753261564567
656.0,0.9826923076923076,0.16271233888149877,0.9358992742037471,1.098611613085246
661.0,0.9769230769230769,0.11123583958573564,0.9255735859069502,1.0368094254926858
666.0,0.9596153846153846,0.06122356500658976,0.9605181071103287,1.0217416721169186
671.0,0.9769230769230769,0.04804015047766043,0.9655134643968987,1.0135536148745592
676.0,0.975,0.052165835435635445,0.955232296456559,1.0073981318921945
681.0,0.9788461538461538,0.051465980123091906,0.9589797909743918,1.0104457710974837
686.0,0.9826923076923076,0.05321926825195918,0.9657372029267782,1.0189564711787373
691.0,0.9807692307692307,0.24834254466127031,0.9299258209622535,1.1782683656235236
696.0,0.9769230769230769,0.05561671018034827,0.9545136708604487,1.010130381040797
701.0,0.9865384615384616,0.040978568687612585,0.9616312747358259,1.0026098434234387
706.0,0.9884615384615385,0.037302799748543364,0.9677705357422177,1.005073335490761
711.0,0.9865384615384616,0.04581332531319164,0.9596798613736482,1.0054931866868402
716.0,0.9980769230769231,0.05803865305592303,0.9641814458899775,1.0222200989459007
721.0,0.9980769230769231,0.0661571384304131,0.9587190826007392,1.0248762210311524
726.0,0.9942307692307693,0.05343372502369725,0.9640326936299791,1.0174664186536762
731.0,0.9846153846153847,0.05079599265770972,0.9643338934203941,1.015129886078104
736.0,0.9807692307692307,0.05445297944112065,0.962623892710149,1.0170768721512697
741.0,0.9942307692307693,0.04399864626653772,0.9677017483987725,1.0117003946653103
746.0,0.9923076923076923,0.059525422276212554,0.9683077225203822,1.0278331447965947
751.0,0.9961538461538462,0.062420425982681285,0.9622349003534606,1.024655326336142
756.0,0.9730769230769231,0.06302749886603218,0.9644633374699476,1.0274908363359796
761.0,0.9692307692307692,0.06064181944885886,0.957395959346731,1.0180377787955899
766.0,0.9903846153846154,0.12071253876679272,0.9385632143893722,1.0592757531561647
771.0,0.9903846153846154,0.15815219076780157,0.9163108483459053,1.0744630391137069
776.0,0.9788461538461538,0.17289973984095053,0.9143354915906122,1.0872352314315628
781.0,0.9615384615384616,0.13473504698181907,0.9353208130493265,1.0700558600311458
786.0,0.9826923076923076,0.18770931999821497,0.9394783670343982,1.1271876870326132
791.0,0.9846153846153847,0.106878099798417,0.9573208487862462,1.0641989485846632
796.0,0.9846153846153847,0.08888583265448707,0.9475587516614037,1.0364445843158907
